,label,qualidade,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto,prot,image,nucleo
2940,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,3.022,52523.765,33592.454,,287059.839,dox_sc,ku80,06,0
2941,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,3.368,58035.077,37976.511,,399810.324,dox_sc,ku80,06,0
2942,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_12.tiff,,3.46,40950.041,30126.306,,293779.163,dox_sc,ku80,06,0
2943,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_13.tiff,,4.191,72053.517,54186.468,,379337.621,dox_sc,ku80,06,0
2944,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_14.tiff,,3.128,47546.958,25988.46,,218249.176,dox_sc,ku80,06,0
2945,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_15.tiff,,3.659,52780.31,23857.802,,152956.257,dox_sc,ku80,06,0
2946,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_16.tiff,,4.179,60755.298,38263.558,,366849.974,dox_sc,ku80,06,0
2947,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_17.tiff,,2.975,41694.752,23377.931,,208391.57,dox_sc,ku80,06,0
2948,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_18.tiff,,2.439,37185.339,24401.784,,171905.046,dox_sc,ku80,06,0
2949,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_19.tiff,,3.005,42724.601,29734.63,,226126.563,dox_sc,ku80,06,0
2950,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,5.834,92082.641,59988.811,,528396.145,dox_sc,ku80,06,0
2951,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_20.tiff,,2.975,43468.214,23323.168,,226086.356,dox_sc,ku80,06,0
2952,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_21.tiff,,2.963,48205.067,28524.59,,190551.429,dox_sc,ku80,06,0
2953,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_22.tiff,,2.883,46564.478,27807.455,,267550.396,dox_sc,ku80,06,0
2954,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_23.tiff,,2.595,33860.326,25870.102,,171956.0,dox_sc,ku80,06,0
2955,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_24.tiff,,4.553,69613.712,42834.684,,237254.76,dox_sc,ku80,06,0
2956,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_25.tiff,,3.987,70391.945,37453.117,,304944.105,dox_sc,ku80,06,0
2957,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_26.tiff,,3.515,61280.991,30150.861,,170066.018,dox_sc,ku80,06,0
2958,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_27.tiff,,5.464,107259.287,46148.06,,299749.129,dox_sc,ku80,06,0
2959,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,2.547,37302.636,20530.767,,161924.852,dox_sc,ku80,06,0
2960,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_4.tiff,,2.975,46009.395,29112.693,,281550.74,dox_sc,ku80,06,0
2961,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_5.tiff,,5.919,96914.39,37945.475,,316870.273,dox_sc,ku80,06,0
2962,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_6.tiff,,3.34,51852.696,31371.252,,259432.75,dox_sc,ku80,06,0
2963,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_7.tiff,,5.797,84176.558,36803.887,,271139.456,dox_sc,ku80,06,0
2964,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_8.tiff,,3.318,44383.801,23541.047,,283082.997,dox_sc,ku80,06,0
2965,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_0-roi_9.tiff,,2.439,30543.053,18322.787,,161844.319,dox_sc,ku80,06,0
2966,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,2.853,40776.377,28264.244,,226300.641,dox_sc,ku80,06,1
2967,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.963,45745.862,23965.729,,123953.112,dox_sc,ku80,06,1
2968,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_0.tiff,,3.555,68903.544,32342.631,,182516.195,dox_sc,ku80,06,2
2969,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_1.tiff,,2.433,36818.123,20619.337,,120908.921,dox_sc,ku80,06,2
2970,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_10.tiff,,2.645,30534.128,16357.544,,141932.139,dox_sc,ku80,06,2
2971,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_11.tiff,,3.805,50974.362,24847.699,,163413.659,dox_sc,ku80,06,2
2972,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_12.tiff,,3.015,34760.616,20088.708,,149133.46,dox_sc,ku80,06,2
2973,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_13.tiff,,2.439,30626.567,15906.465,,119335.577,dox_sc,ku80,06,2
2974,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_14.tiff,,3.044,44124.51,13891.265,,117467.073,dox_sc,ku80,06,2
2975,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_15.tiff,,2.343,37750.211,16832.529,,175280.176,dox_sc,ku80,06,2
2976,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_16.tiff,,2.541,34030.455,19623.72,,92984.126,dox_sc,ku80,06,2
2977,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_17.tiff,,2.324,39974.709,15484.451,,81539.505,dox_sc,ku80,06,2
2978,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_18.tiff,,3.087,41590.004,15616.256,,120164.585,dox_sc,ku80,06,2
2979,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_19.tiff,,4.133,84416.579,28592.539,,156478.602,dox_sc,ku80,06,2
2980,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_2.tiff,,3.26,60211.469,18938.424,,107141.802,dox_sc,ku80,06,2
2981,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_20.tiff,,3.496,50451.347,22349.433,,135231.61,dox_sc,ku80,06,2
2982,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_21.tiff,,2.62,35069.206,14246.481,,130331.984,dox_sc,ku80,06,2
2983,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_22.tiff,,2.645,40276.98,14605.873,,67327.397,dox_sc,ku80,06,2
2984,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_23.tiff,,2.63,46217.84,15536.916,,91072.827,dox_sc,ku80,06,2
2985,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_24.tiff,,3.526,64114.275,23538.737,,190346.723,dox_sc,ku80,06,2
2986,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_25.tiff,,2.292,35692.248,15566.864,,81028.016,dox_sc,ku80,06,2
2987,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_26.tiff,,4.318,65026.24,29651.377,,209707.133,dox_sc,ku80,06,2
2988,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_27.tiff,,2.495,35387.781,11851.793,,97098.408,dox_sc,ku80,06,2
2989,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_3.tiff,,3.234,49830.213,17876.691,,111037.485,dox_sc,ku80,06,2
2990,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_4.tiff,,5.239,114206.227,38994.839,,211130.581,dox_sc,ku80,06,2
2991,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_5.tiff,,3.733,72977.233,28209.919,,181487.456,dox_sc,ku80,06,2
2992,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_6.tiff,,2.687,54365.622,20131.534,,125163.178,dox_sc,ku80,06,2
2993,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_7.tiff,,2.785,55628.336,19343.801,,139842.455,dox_sc,ku80,06,2
2994,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_8.tiff,,2.541,30729.758,14107.482,,112158.234,dox_sc,ku80,06,2
2995,(13)Dox-scramble-h2ax-647-ku80-564-dapi-06_Out_Channel Alignment-1.czinucleo_2-roi_9.tiff,,2.496,33577.596,14336.564,,89940.049,dox_sc,ku80,06,2
2996,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,6.649,128241.125,64471.95,,617125.309,dox_sc,ku80,01,0
2997,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.703,47918.96,27560.692,,276259.145,dox_sc,ku80,01,0
2998,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,4.576,87393.747,51921.132,,535119.942,dox_sc,ku80,01,0
2999,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,2.834,49556.836,33101.978,,350445.229,dox_sc,ku80,01,0
3000,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_12.tiff,,4.875,77389.669,44323.966,,500873.499,dox_sc,ku80,01,0
3001,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_13.tiff,,2.954,45332.078,33226.952,,307283.104,dox_sc,ku80,01,0
3002,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_14.tiff,,2.492,56346.162,29098.001,,321684.853,dox_sc,ku80,01,0
3003,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_15.tiff,,3.852,66639.838,36889.091,,384611.658,dox_sc,ku80,01,0
3004,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_16.tiff,,4.281,88001.129,49033.513,,501622.256,dox_sc,ku80,01,0
3005,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_17.tiff,,2.378,41442.699,24706.536,,291047.315,dox_sc,ku80,01,0
3006,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_18.tiff,,2.844,59553.163,30408.551,,355447.526,dox_sc,ku80,01,0
3007,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_19.tiff,,3.251,45086.444,22514.182,,242556.418,dox_sc,ku80,01,0
3008,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,2.81,47389.876,29790.937,,345135.02,dox_sc,ku80,01,0
3009,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_20.tiff,,3.056,48130.12,21413.37,,224945.159,dox_sc,ku80,01,0
3010,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,4.401,98472.103,53765.111,,545726.209,dox_sc,ku80,01,0
3011,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_4.tiff,,5.333,107005.509,64066.089,,598794.488,dox_sc,ku80,01,0
3012,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_5.tiff,,3.196,50208.476,24918.39,,314714.28,dox_sc,ku80,01,0
3013,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_6.tiff,,5.443,106071.907,49483.496,,460361.212,dox_sc,ku80,01,0
3014,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_7.tiff,,6.923,140825.381,79866.433,,820540.787,dox_sc,ku80,01,0
3015,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_8.tiff,,2.333,48962.392,29045.554,,235767.602,dox_sc,ku80,01,0
3016,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_0-roi_9.tiff,,3.14,58665.197,29920.184,,315515.796,dox_sc,ku80,01,0
3017,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,3.493,39932.56,23963.184,,175882.372,dox_sc,ku80,01,1
3018,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.492,31037.994,20095.161,,179398.202,dox_sc,ku80,01,1
3019,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_10.tiff,,4.845,83783.736,34843.828,,337211.535,dox_sc,ku80,01,1
3020,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,3.013,32030.994,20945.122,,222889.984,dox_sc,ku80,01,1
3021,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,2.794,40792.769,18060.996,,170656.679,dox_sc,ku80,01,1
3022,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_4.tiff,,3.202,47060.775,21306.991,,203077.081,dox_sc,ku80,01,1
3023,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_5.tiff,,4.258,67667.898,32568.932,,394812.913,dox_sc,ku80,01,1
3024,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_6.tiff,,2.975,35250.686,19358.999,,196757.022,dox_sc,ku80,01,1
3025,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_7.tiff,,2.695,39616.868,17929.364,,133899.338,dox_sc,ku80,01,1
3026,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_8.tiff,,2.755,35251.538,17021.197,,213562.316,dox_sc,ku80,01,1
3027,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_1-roi_9.tiff,,3.733,51139.738,21793.763,,189675.505,dox_sc,ku80,01,1
3028,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_0.tiff,,3.831,65492.208,23229.236,,207741.474,dox_sc,ku80,01,2
3029,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_1.tiff,,3.942,81498.058,35187.324,,328767.382,dox_sc,ku80,01,2
3030,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_10.tiff,,2.443,37593.59,20082.424,,206207.446,dox_sc,ku80,01,2
3031,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_11.tiff,,4.314,82437.706,46848.824,,427178.798,dox_sc,ku80,01,2
3032,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_12.tiff,,2.445,43844.676,17859.133,,197019.22,dox_sc,ku80,01,2
3033,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_13.tiff,,2.7,51544.771,30244.062,,288865.338,dox_sc,ku80,01,2
3034,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_14.tiff,,4.125,70259.872,36518.612,,403890.223,dox_sc,ku80,01,2
3035,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_15.tiff,,2.386,30447.016,21243.893,,220626.26,dox_sc,ku80,01,2
3036,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_16.tiff,,6.287,111627.145,53835.239,,606333.959,dox_sc,ku80,01,2
3037,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_17.tiff,,2.59,46378.387,22750.825,,270419.819,dox_sc,ku80,01,2
3038,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_2.tiff,,6.404,127560.309,47911.116,,497717.232,dox_sc,ku80,01,2
3039,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_3.tiff,,3.318,49154.235,26134.5,,274060.651,dox_sc,ku80,01,2
3040,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_4.tiff,,3.959,81411.121,33889.807,,382050.043,dox_sc,ku80,01,2
3041,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_5.tiff,,3.085,65507.436,25638.574,,219836.379,dox_sc,ku80,01,2
3042,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_6.tiff,,2.479,35371.725,21952.838,,240384.494,dox_sc,ku80,01,2
3043,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_7.tiff,,4.723,91506.86,41747.117,,457377.88,dox_sc,ku80,01,2
3044,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_8.tiff,,2.7,57113.134,25975.966,,293186.72,dox_sc,ku80,01,2
3045,(14)Dox-scramble-h2ax-647-ku80-564-dapi-01_Out_Channel Alignment-1.czinucleo_2-roi_9.tiff,,2.869,46063.926,30756.083,,293822.157,dox_sc,ku80,01,2
3046,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,3.14,12288.183,11530.429,,261452.263,dox_sc,ku80,02,0
3047,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.495,8735.068,4961.29,,160082.298,dox_sc,ku80,02,0
3048,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,3.144,11876.602,11619.026,,271157.017,dox_sc,ku80,02,0
3049,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,2.496,15282.253,10857.23,,115644.502,dox_sc,ku80,02,1
3050,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,3.659,33306.45,20139.234,,293249.269,dox_sc,ku80,02,1
3051,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_10.tiff,,2.599,12830.461,10831.727,,189721.971,dox_sc,ku80,02,1
3052,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_11.tiff,,2.59,12151.204,12580.843,,237716.704,dox_sc,ku80,02,1
3053,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_12.tiff,,2.969,20929.187,13815.744,,229802.322,dox_sc,ku80,02,1
3054,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_13.tiff,,2.975,18134.92,15599.143,,275258.294,dox_sc,ku80,02,1
3055,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_14.tiff,,3.085,21679.831,13716.664,,295862.694,dox_sc,ku80,02,1
3056,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_15.tiff,,5.156,37138.541,22756.201,,438591.537,dox_sc,ku80,02,1
3057,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_16.tiff,,2.395,14352.567,11445.706,,180718.872,dox_sc,ku80,02,1
3058,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_17.tiff,,3.659,25366.104,15731.046,,247420.879,dox_sc,ku80,02,1
3059,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_18.tiff,,3.158,17066.678,12828.583,,126391.459,dox_sc,ku80,02,1
3060,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_19.tiff,,3.361,26372.787,14662.548,,232353.576,dox_sc,ku80,02,1
3061,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,2.859,12418.723,14370.181,,324975.88,dox_sc,ku80,02,1
3062,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_20.tiff,,3.119,24831.202,17066.447,,234581.819,dox_sc,ku80,02,1
3063,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_21.tiff,,3.26,23415.804,12718.453,,195939.383,dox_sc,ku80,02,1
3064,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_22.tiff,,2.81,24949.796,16554.637,,229293.434,dox_sc,ku80,02,1
3065,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_23.tiff,,4.392,27966.998,18982.212,,249556.851,dox_sc,ku80,02,1
3066,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_24.tiff,,3.145,23376.139,12752.203,,177722.85,dox_sc,ku80,02,1
3067,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_25.tiff,,2.324,14569.453,8886.588,,141384.008,dox_sc,ku80,02,1
3068,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,2.599,16028.072,16344.324,,284445.147,dox_sc,ku80,02,1
3069,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_4.tiff,,2.199,19008.722,13456.252,,198290.503,dox_sc,ku80,02,1
3070,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_5.tiff,,2.736,16621.9,15697.963,,299058.728,dox_sc,ku80,02,1
3071,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_6.tiff,,2.736,20067.773,12791.087,,219369.368,dox_sc,ku80,02,1
3072,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_7.tiff,,2.757,21244.573,12410.885,,208491.634,dox_sc,ku80,02,1
3073,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_8.tiff,,5.239,37851.306,22469.082,,367491.744,dox_sc,ku80,02,1
3074,(14)Dox-scramble-h2ax-647-ku80-564-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_9.tiff,,2.811,13659.285,11014.938,,241344.824,dox_sc,ku80,02,1
3075,(14)Dox-scramble-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,4.678,59628.844,37950.862,,293611.432,dox_sc,ku80,04,0
3076,(14)Dox-scramble-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,5.821,61890.684,39341.16,,308323.744,dox_sc,ku80,04,0
3077,(14)Dox-scramble-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,2.963,43816.408,29975.399,,277032.819,dox_sc,ku80,04,0
3078,(14)Dox-scramble-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,3.306,41757.401,29340.327,,308311.65,dox_sc,ku80,04,0
3079,(14)Dox-scramble-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_12.tiff,,6.615,84770.1,56789.378,,647336.058,dox_sc,ku80,04,0
3080,(14)Dox-scramble-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_13.tiff,,3.48,47503.465,27123.465,,356339.318,dox_sc,ku80,04,0
3081,(14)Dox-scramble-h2ax-647-ku80-564-dapi-04_Out_Channel Alignment-1.czinucleo_0-roi_14.tiff,,3.202,55957.571,29607.349,,316906.434,dox_sc,ku80,04,0
